사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
2023-10,안산선,1760,신길온천,72,0,"2,781",140,"4,290","2,138","7,775","3,700","6,707","3,030","4,629","1,720","3,867","1,717","3,285","1,853","3,195","2,100","3,020","1,922","2,595","2,525","2,983","3,153","3,640","3,587","4,727","5,583","4,273","6,648","1,990","5,388","1,318","3,858",808,"3,424",549,"2,883",187,"2,096",20,567,0,0,0,0,0,0
2023-10,안산선,1761,정왕,436,7,"8,131",999,"11,605","12,939","21,036","24,328","20,025","34,012","15,749","26,559","14,150","16,798","14,198","13,660","15,760","14,289","16,099","14,289","15,247","13,977","19,472","15,006","24,749","14,285","32,853","21,577","34,273","24,585","16,636","18,774","12,849","15,260","9,052","13,378","5,242","11,377","1,848","8,035",97,"2,175",0,0,0,0,0,0
2023-10,안산선,1762,오이도,285,2,"6,600",483,"15,420","6,835","33,150","12,480","27,310","12,989","17,702","8,270","14,361","9,544","13,148","12,388","13,553","12,944","12,591","13,285","12,210","13,711","14,055","16,128","17,423","19,261","20,406","22,996","18,816","29,468","11,053","23,082","8,964","16,515","7,836","13,339","4,637","11,843","1,658","8,752",16,"3,700",2,0,0,0,0,0
2023-10,안산선,1763,수리산,18,0,"3,907",672,"8,923","2,119","17,504","4,633","17,749","6,898","10,592","4,514","8,275","5,138","7,808","3,899","6,936","4,028","6,269","4,149","5,463","4,738","6,301","5,707","5,665","7,028","5,668","8,294","5,265","12,702","2,666","10,001","2,070","7,095","1,377","5,607","1,000","5,092",518,"3,219",68,912,0,1,0,0,0,0
2023-10,과천선,1450,선바위,2,0,795,"1,122","5,787","9,697","16,769","19,212","19,478","26,620","15,522","15,665","11,777","8,721","11,206","8,506","11,869","9,256","12,245","8,859","12,968","8,188","13,474","9,473","17,812","11,055","25,357","13,327","30,994","16,016","13,849","12,580","9,164","9,220","7,317","8,237","3,775","7,324","1,278","4,217",122,746,0,0,0,0,0,0
2023-10,과천선,1451,경마공원,1,0,330,454,"1,107","2,803","2,302","4,047","2,661","12,634","2,459","32,536","2,740","41,121","3,206","23,544","4,615","20,385","5,838","18,015","8,508","11,561","14,073","6,762","22,285","4,493","36,270","2,767","68,383","2,758","9,743","1,808","2,144","1,280",883,"1,127",408,992,135,572,20,128,0,0,0,0,0,0
2023-10,과천선,1452,대공원,5,0,97,419,338,"4,271",889,"7,861","1,269","32,255","1,889","42,950","2,969","38,631","6,924","25,733","12,258","21,595","14,487","20,036","21,520","16,712","39,003","10,343","40,249","5,626","32,815","3,229","24,213","2,168","9,600","1,186","7,525",745,"8,398",652,"4,542",453,222,232,11,33,0,0,0,0,0,0
2023-10,과천선,1453,과천,3,0,"2,781",354,"10,641","2,227","27,237","5,163","25,504","9,638","17,357","5,873","13,150","5,648","11,762","5,631","12,122","6,407","11,602","6,976","9,954","8,554","10,826","10,079","11,453","12,213","10,125","15,563","9,144","22,378","4,629","18,852","3,452","12,136","2,330","11,651","1,585","11,367",619,"6,432",70,"1,337",1,2,0,0,0,0
2023-10,과천선,1454,정부과천청사,4,0,"2,065","1,117","7,797","13,973","22,858","27,400","20,942","76,470","15,383","18,820","13,119","12,313","13,160","11,467","14,198","12,084","15,970","12,590","15,454","12,878","17,719","13,426","25,545","15,466","35,473","20,067","52,379","24,972","15,539","20,281","12,760","11,623","11,241","10,393","6,592","8,993","2,091","5,317",193,"1,212",0,0,0,0,0,0
2023-10,과천선,1455,인덕원,106,4,"8,854","4,945","29,551","18,314","78,303","39,903","70,226","97,799","47,531","40,244","38,338","22,824","34,095","22,441","35,439","23,199","35,302","27,138","31,402","27,399","34,809","33,036","44,494","40,734","61,266","54,601","78,824","82,315","31,385","68,427","24,551","37,966","23,215","36,811","15,057","34,237","5,738","20,538",548,"5,476",0,0,0,0,0,0
2023-10,과천선,1456,평촌,74,1,"4,614","3,534","21,220","11,907","60,609","33,295","48,108","83,133","28,005","29,921","22,572","16,206","20,817","14,170","21,563","15,351","20,409","20,031","19,938","17,622","23,527","20,154","28,017","24,527","45,319","31,732","60,185","46,136","23,541","41,643","17,977","23,121","15,952","20,638","12,166","17,344","4,440","10,259",464,"3,241",1,0,0,0,0,0
2023-10,과천선,1457,범계,97,5,"8,927","4,032","34,757","14,195","93,220","24,942","79,484","56,589","45,868","43,916","37,629","32,199","36,722","30,473","41,163","33,144","39,813","41,005","38,177","38,724","42,006","45,495","48,076","55,523","53,152","70,820","59,416","98,602","37,948","80,343","39,163","40,822","29,881","37,016","25,571","30,068","10,527","18,396",846,"5,734",0,0,0,0,0,0
2023-10,분당선,1023,선릉,44,1,"1,154","1,456","2,527","11,150","5,474","42,866","7,341","125,738","6,802","88,897","7,571","39,027","9,355","25,244","11,278","22,483","12,673","23,633","14,784","18,890","18,504","16,598","25,835","18,087","46,588","21,972","72,983","24,136","32,936","14,536","20,581","7,772","18,460","6,517","15,550","5,756","4,477","3,390",236,745,0,0,0,0,0,0
2023-10,분당선,1024,한티,21,2,"2,671","1,469","8,161","9,792","23,105","30,615","28,999","50,056","19,793","41,644","16,451","27,626","17,626","21,555","22,720","26,391","24,423","34,336","23,174","24,509","26,364","25,055","31,213","31,730","47,144","42,264","45,328","40,435","28,247","26,105","32,272","14,970","26,973","13,937","32,202","11,716","4,588","6,520",217,470,0,0,0,0,0,0
2023-10,분당선,1025,도곡,91,1,"1,547","1,365","4,202","8,479","10,581","15,907","15,180","25,380","11,962","19,057","10,438","9,742","10,557","9,254","11,547","9,449","12,523","10,496","12,994","10,621","15,873","11,023","19,357","11,861","23,258","13,277","23,972","15,385","12,169","12,145","9,182","8,149","6,958","7,049","5,147","6,067","1,392","3,940",68,411,0,0,0,0,0,0
2023-10,분당선,1026,구룡,1,0,595,"1,638","1,542","13,851","4,455","10,730","6,056","8,267","4,836","4,203","3,889","3,149","4,022","2,365","4,128","3,143","3,774","3,181","3,951","3,023","6,217","3,319","16,308","3,590","10,505","4,037","5,806","4,986","3,672","3,896","2,006","2,625","2,882","2,392",810,"2,389",197,"1,632",15,62,1,0,0,0,0,0
2023-10,분당선,1027,개포동,7,1,"1,061",641,"4,545","3,106","12,995","6,559","14,847","10,110","9,685","8,792","7,964","7,114","7,367","5,869","8,956","6,767","7,632","8,277","7,380","7,705","8,345","8,375","10,914","9,084","9,583","11,743","9,067","14,492","5,996","11,809","5,039","7,421","4,902","6,677","4,254","6,211","1,330","3,834",59,139,0,0,0,0,0,0
2023-10,분당선,1028,대모산입구,25,0,"2,624",706,"7,234","2,825","24,423","6,331","24,936","11,404","14,851","6,266","10,225","4,936","9,584","5,430","9,594","5,804","8,495","7,130","7,419","6,945","7,810","9,433","9,826","10,928","10,468","14,362","10,174","18,376","5,202","15,452","3,398","9,597","2,809","9,253","1,983","8,916",674,"5,236",9,247,0,0,0,0,0,0
2023-10,분당선,1030,수서,35,0,"3,759","4,103","7,380","15,370","27,081","28,372","40,285","45,146","27,467","29,527","30,942","21,127","20,026","18,539","27,794","22,114","23,460","19,729","17,046","19,967","26,107","23,150","29,235","27,577","38,398","33,981","41,418","45,365","19,589","30,696","20,709","21,386","14,296","17,385","14,950","15,493","8,525","6,507",49,"1,051",1,0,0,0,0,0
2023-10,분당선,1031,복정,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,0,3,0,0,0,1,0,1,0,0,0,5,0,4,0,4,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2023-10,분당선,1846,수원,667,8,"5,459",757,"9,581","4,657","23,566","9,489","23,790","14,970","12,778","13,502","9,867","10,391","9,642","11,437","10,634","12,757","11,038","12,914","11,162","13,184","13,914","12,912","16,351","15,700","18,702","22,703","21,370","26,313","15,702","19,215","15,587","10,808","12,734","8,729","12,126","6,097","4,647","4,070",93,628,0,0,0,0,0,0
2023-10,분당선,1847,서울숲,134,0,"2,489",645,"4,877","5,491","12,657","22,985","20,821","45,276","15,132","38,126","9,397","29,205","11,264","28,875","14,366","27,733","18,089","30,811","22,116","29,946","29,202","29,593","37,309","27,448","51,656","26,519","59,706","29,595","33,617","18,858","23,363","9,824","21,082","7,864","12,893","7,188","3,505","3,621",118,766,0,0,0,0,0,0
2023-10,분당선,1848,압구정로데오,204,4,"2,856",914,"4,335","11,745","5,891","26,068","8,917","72,920","8,619","98,058","10,219","56,648","15,286","41,730","19,449","36,277","23,990","37,900","29,472","34,197","38,453","32,977","48,086","35,288","65,028","40,954","87,554","45,489","65,502","27,335","53,218","14,290","37,523","10,127","27,724","8,296","11,120","5,501",506,"1,057",1,1,0,0,0,0
2023-10,분당선,1849,강남구청,22,0,"1,351",819,"2,847","6,595","7,015","15,901","10,404","52,247","8,919","42,009","8,500","20,139","9,800","15,204","10,822","14,674","12,660","16,317","13,977","14,342","15,821","14,100","19,592","15,127","29,181","17,507","46,674","21,010","23,858","12,956","14,534","7,360","13,129","6,055","8,724","5,543","2,955","3,324",93,659,0,0,0,0,0,0
2023-10,분당선,1850,선정릉,11,0,"1,039",963,"2,189","5,164","4,846","12,564","7,529","48,263","6,339","38,538","6,240","15,657","7,232","9,640","8,944","8,679","9,307","9,377","10,491","8,317","11,281","7,560","13,926","8,473","25,430","9,450","40,877","10,399","21,052","6,726","10,811","4,214","9,086","4,021","5,855","3,788","1,908","2,428",70,416,0,0,0,0,0,0
2023-10,분당선,1851,가천대,33,0,"4,828",976,"7,517","3,845","18,819","7,942","25,793","38,514","16,693","34,766","13,327","27,716","15,830","14,780","20,626","25,673","17,801","17,638","24,096","15,547","27,120","13,616","32,491","14,822","35,257","18,582","21,575","24,673","13,366","20,198","10,524","15,577","9,056","15,889","7,721","16,263","4,329","11,638",144,"1,149",0,0,0,0,0,0
2023-10,분당선,1852,태평,260,10,"14,853","1,708","19,197","5,179","42,176","8,327","59,223","17,626","40,860","13,076","25,097","12,517","21,034","13,505","21,501","15,761","21,197","16,748","19,274","18,691","19,099","24,838","20,573","29,437","20,986","35,127","19,115","45,764","11,299","33,151","8,599","24,764","6,423","27,484","4,612","21,253","1,864","11,962",72,"1,230",0,0,0,0,0,0
2023-10,분당선,1853,모란,359,13,"15,322","3,410","22,601","11,990","53,217","26,375","65,476","41,390","48,781","38,214","34,458","35,044","33,044","37,367","38,188","38,749","38,980","38,869","38,231","37,368","42,079","42,161","50,764","46,171","52,029","49,465","43,150","64,076","24,428","46,593","17,956","35,905","14,898","30,917","12,982","25,837","6,551","16,319",355,"1,653",0,0,0,0,0,0
2023-10,분당선,1854,야탑,189,4,"8,001","3,692","20,059","15,125","53,570","40,736","61,739","91,646","43,992","52,908","36,561","38,047","37,511","34,349","39,259","38,972","38,392","42,182","40,521","38,229","44,823","43,226","51,005","48,212","64,887","58,808","82,780","73,979","38,916","54,928","31,871","36,231","27,425","27,875","18,793","27,292","7,201","15,296",362,"2,489",0,0,0,0,0,0
2023-10,분당선,1855,서현,267,10,"4,900","2,887","12,869","12,157","36,478","32,574","40,045","84,604","30,751","71,795","28,181","40,944","30,052","33,560","34,077","36,177","35,100","38,772","37,250","39,122","44,291","37,492","49,334","44,078","62,626","50,015","86,463","61,222","46,326","45,065","45,083","27,479","36,736","22,115","26,462","18,013","10,263","10,597",494,"1,598",0,0,0,0,0,0
2023-10,분당선,1856,수내,171,2,"2,943","1,911","7,702","8,275","19,090","24,579","23,570","61,570","17,434","42,183","14,427","23,354","15,475","17,851","17,935","18,966","18,927","19,517","21,195","18,315","23,995","18,829","26,774","21,226","40,631","25,358","52,879","29,426","28,247","21,730","26,031","13,578","18,347","11,508","13,940","10,249","3,784","5,247",189,"1,110",0,0,0,0,0,0
2023-10,분당선,1857,정자,300,8,"3,329","1,155","10,184","13,530","27,600","41,226","32,457","74,580","24,557","44,911","19,457","23,690","20,046","19,523","21,338","19,165","21,178","21,268","21,635","19,226","26,497","21,891","29,823","27,035","53,294","38,539","64,871","48,516","33,508","36,223","27,467","23,191","28,929","19,410","24,659","17,854","9,918","10,592",851,"2,849",0,0,0,0,0,0
2023-10,분당선,1858,미금,593,4,"3,802",616,"12,144","11,222","26,349","20,511","30,367","42,955","24,765","34,334","23,451","22,251","25,488","22,695","25,571","23,578","26,743","25,141","26,258","24,991","31,252","25,413","30,755","28,921","35,417","32,676","37,045","41,336","20,088","30,698","16,881","21,226","16,431","18,324","12,492","15,767","4,053","9,587",181,"2,390",0,0,0,0,0,0
2023-10,분당선,1859,오리,795,5,"3,911",508,"14,778","7,401","29,228","14,755","32,030","33,710","21,597","17,256","18,340","10,775","16,869","11,794","17,575","12,757","17,177","12,207","16,015","12,590","17,391","14,462","19,330","15,893","27,242","18,776","32,864","24,254","13,364","20,526","10,413","14,141","8,665","12,517","5,681","10,949","2,363","6,754",128,"1,745",2,2,0,0,0,0
2023-10,분당선,1860,이매,75,2,"2,680","1,022","6,061","3,789","15,000","10,969","16,552","16,682","11,935","8,495","10,113","7,146","9,927","6,444","10,204","7,274","10,000","7,889","9,004","8,005","10,149","8,670","15,259","10,742","12,534","12,776","14,373","16,248","6,720","12,766","5,233","8,041","5,732","7,251","4,181","7,501",994,"4,424",37,885,0,0,0,0,0,0
2023-10,분당선,1861,보정,65,0,"1,098",153,"3,496","1,555","9,466","2,849","10,472","7,137","7,331","2,381","5,896","1,736","5,054","2,083","4,170","2,447","3,936","2,707","3,388","3,227","4,159","4,261","4,586","5,172","4,820","6,359","4,161","6,962","1,895","6,256","1,609","4,481","1,303","3,965",959,"3,931",442,"2,531",2,135,0,0,0,0,0,0
2023-10,분당선,1862,죽전,"1,671",5,"5,383",944,"16,666","7,902","42,691","17,207","39,208","28,904","24,663","27,753","20,566","23,009","18,899","21,761","20,254","21,605","20,509","21,658","21,072","22,870","23,150","24,227","28,259","28,690","32,587","36,537","33,499","47,909","23,074","39,855","26,405","25,456","14,592","21,615","9,817","21,070","3,078","14,615",4,"7,702",2,0,0,1,0,0
2023-10,분당선,1863,구성,129,0,"2,718",437,"8,489","2,594","22,112","4,591","22,546","6,929","14,166","3,830","10,527","3,829","8,343","4,627","7,909","4,922","7,258","5,537","6,457","6,416","6,470","8,017","6,787","9,775","7,769","15,909","6,260","20,719","3,297","17,806","2,507","11,710","2,072","9,091","1,522","9,712",611,"5,788",5,427,0,0,0,0,0,0
2023-10,분당선,1864,신갈,127,0,"2,918",292,"9,337","1,413","20,307","2,400","20,683","6,596","12,464","4,248","9,096","3,742","8,070","4,674","7,385","5,113","6,972","6,036","6,346","6,218","6,557","7,969","7,296","8,989","6,125","12,699","5,398","18,154","2,543","14,875","1,965","10,354","1,755","7,975","1,383","8,725",491,"5,039",9,323,0,0,0,0,0,0
2023-10,분당선,1865,기흥,288,13,"6,107",812,"15,041","4,745","38,819","13,672","39,015","27,370","21,692","12,488","15,616","10,703","15,325","12,034","15,166","9,827","14,602","12,747","14,858","12,002","14,922","13,111","16,798","16,978","22,784","23,714","24,109","35,628","13,665","29,892","9,872","18,351","8,985","14,764","7,091","15,117","2,694","9,434",54,"1,148",0,0,0,0,0,0
2023-10,분당선,1866,상갈,64,3,"3,258",668,"9,072","2,669","20,981","6,910","21,832","10,036","13,881","6,463","9,963","5,214","8,848","5,519","8,189","5,402","7,387","7,354","7,104","7,285","8,037","8,076","8,435","10,976","11,188","14,158","11,210","18,351","6,395","15,337","4,521","10,709","3,875","10,468","2,178","9,213",761,"5,612",3,651,0,0,0,0,0,0
2023-10,분당선,1867,청명,34,0,"2,779",957,"7,824","2,235","19,243","5,815","19,446","9,554","9,794","3,972","6,947","3,979","6,115","4,065","6,120","4,781","5,802","5,051","5,541","5,560","6,442","6,533","7,041","7,890","7,441","11,656","9,878","16,333","4,133","13,342","3,007","8,634","2,474","7,840","2,214","6,811",725,"4,294",9,386,0,0,0,0,0,0
2023-10,분당선,1868,영통,58,0,"2,711","1,789","8,138","4,692","18,557","10,698","21,359","25,561","11,688","17,588","10,415","12,463","10,710","12,431","12,969","13,429","13,342","14,604","13,068","13,205","15,297","14,405","19,751","15,619","23,650","23,198","25,507","27,466","14,534","20,034","13,112","12,594","13,815","11,633","13,735","10,731","4,761","7,157",134,479,0,0,0,0,0,0
2023-10,분당선,1869,망포,67,0,"6,243","3,365","22,717","9,833","57,864","24,680","53,661","40,726","27,776","17,697","18,976","10,132","17,439","10,524","18,172","13,345","16,325","13,708","15,606","13,557","17,221","19,285","21,830","22,878","35,017","34,360","43,123","50,425","22,333","46,295","16,388","29,738","13,678","22,523","11,018","20,842","4,105","13,769",119,"1,074",0,0,0,0,0,0
2023-10,분당선,1870,매탄권선,51,0,"3,911",835,"10,842","2,906","22,748","5,227","22,094","12,807","12,732","5,369","8,361","3,701","7,761","3,500","7,578","4,873","6,775","5,438","5,968","5,258","6,651","7,451","9,014","9,756","10,218","13,631","9,100","21,991","5,301","16,053","3,693","10,252","3,496","8,870","2,609","9,126",872,"5,410",38,624,0,0,0,0,0,0
2023-10,분당선,1871,수원시청,227,8,"6,631","1,786","12,828","6,611","31,232","17,904","31,519","49,769","16,632","32,986","14,206","18,649","16,522","16,968","18,668","20,288","17,673","21,244","18,659","17,566","22,299","19,102","28,865","23,000","31,545","34,702","41,733","50,114","21,917","36,152","19,110","23,828","20,789","17,083","16,938","15,539","7,151","10,650",213,"1,333",0,1,0,0,0,0
2023-10,분당선,1872,매교,396,2,"4,891",507,"10,331","1,919","21,820","4,908","21,621","13,795","10,255","5,185","7,337","4,233","6,847","5,024","7,453","5,787","6,084","5,677","5,845","6,473","6,478","7,134","8,424","9,418","10,575","15,131","7,919","20,261","4,438","14,286","3,446","9,388","3,104","8,145","2,264","7,147",729,"4,543",40,639,0,0,0,0,0,0
2023-10,일산선,1948,원흥,308,18,"7,372",573,"17,846","4,292","47,627","6,837","50,968","16,238","29,703","10,820","22,038","8,861","19,218","9,569","19,199","12,078","17,887","12,837","15,065","14,557","14,980","18,633","15,408","22,465","16,976","29,794","18,607","39,741","9,258","39,295","7,318","24,415","6,444","21,857","4,766","19,754","2,303","11,941",271,"2,505",0,0,0,0,0,0
2023-10,일산선,1949,지축,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-10,일산선,1950,삼송,709,6,"9,296","1,432","31,136","7,047","81,250","16,109","78,937","28,550","44,926","20,777","33,299","17,534","29,806","19,880","29,114","23,630","28,247","24,836","25,338","27,295","26,961","33,341","31,545","36,713","32,317","51,394","32,830","70,759","20,633","63,509","15,602","37,296","13,216","35,221","13,570","27,893","3,361","15,241",457,"3,069",1,1,0,0,0,0
